rank,GEO_ID_origin,NAME_origin,GEO_ID_dest,NAME_dest,VAL_origin,VAL_dest,distance_miles,distance_used,dist_floored,gravity,gravity_norm
8437,E330000US5350000000,"Seattle-Tacoma, WA CFS Area; Washington",E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",2123684,670563,1759.76,1759.76,False,459856.78416048165,0.0001501341874392625
8438,E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",E330000US5350000000,"Seattle-Tacoma, WA CFS Area; Washington",670563,2123684,1759.76,1759.76,False,459856.78416048165,0.0001501341874392625
8439,E330000US4414800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Rhode Island",E330000US3399999999,"Remainder of New Hampshire, New Hampshire",271164,52006,175.15,175.15,False,459690.152097517,0.0001500797829961019
8440,E330000US3399999999,"Remainder of New Hampshire, New Hampshire",E330000US4414800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Rhode Island",52006,271164,175.15,175.15,False,459690.152097517,0.0001500797829961019
8441,E330000US0899999999,"Remainder of Colorado, Colorado",E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",365608,464440,607.91,607.91,False,459480.12601498136,0.00015001121064654177
8442,E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",E330000US0899999999,"Remainder of Colorado, Colorado",464440,365608,607.91,607.91,False,459480.12601498136,0.00015001121064654177
8443,E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",E330000US2514800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Massachusetts",670563,1998837,1708.08,1708.08,False,459410.113275665,0.00014998835187597333
8444,E330000US2514800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Massachusetts",E330000US4899912420,"Austin-Round Rock-Georgetown, TX CFS Area; Texas",1998837,670563,1708.08,1708.08,False,459410.113275665,0.00014998835187597333
8445,E330000US2117800000,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (part); Kentucky",E330000US1299999999,"Remainder of Florida, Florida",190029,867980,599.34,599.34,False,459180.11681571987,0.0001499132593090952
8446,E330000US1299999999,"Remainder of Florida, Florida",E330000US2117800000,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (part); Kentucky",867980,190029,599.34,599.34,False,459180.11681571987,0.0001499132593090952
8447,E330000US4899913140,"Beaumont-Port Arthur, TX CFS Area; Texas",E330000US3717200000,"Charlotte-Concord, NC-SC CFS Area (part); North Carolina",425896,729927,822.86,822.86,False,459125.1539408782,0.00014989531423569778
8448,E330000US3717200000,"Charlotte-Concord, NC-SC CFS Area (part); North Carolina",E330000US4899913140,"Beaumont-Port Arthur, TX CFS Area; Texas",729927,425896,822.86,822.86,False,459125.1539408782,0.00014989531423569778
8449,E330000US4242800000,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (part); Pennsylvania",E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",1106517,464440,1058.75,1058.75,False,458459.377436302,0.00014967794190436838
8450,E330000US2031200000,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (part); Kansas",E330000US4242800000,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (part); Pennsylvania",464440,1106517,1058.75,1058.75,False,458459.377436302,0.00014967794190436838
8451,E330000US1699999999,"Remainder of Idaho, Idaho",E330000US3199999999,"Remainder of Nebraska, Nebraska",461596,628362,796.03,796.03,False,457733.9018725633,0.00014944107816176338
8452,E330000US3199999999,"Remainder of Nebraska, Nebraska",E330000US1699999999,"Remainder of Idaho, Idaho",628362,461596,796.03,796.03,False,457733.9018725633,0.00014944107816176338
